"groupId","services","empresa","user"
"AMX_3511828","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2474935","AMX_3511828_HG156944@pbxcloud.mx"
"AMX_3511828","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2474935","AMX_3511828_HG156962@pbxcloud.mx"
"AMX_3480499","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2460268","AMX_3480499_HG157007@pbxcloud.mx"
"AMX_3480499","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2460268","AMX_3480499_HG157025@pbxcloud.mx"
"AMX_3527527","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482806","AMX_3527527_HG157063@pbxcloud.mx"
"AMX_3530830","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2478820","AMX_3530830_HG157089@pbxcloud.mx"
"AMX_3529511","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2462586","AMX_3529511_HG157104@pbxcloud.mx"
"AMX_3529511","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2462586","AMX_3529511_HG157110@pbxcloud.mx"
"AMX_3529511","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2462586","AMX_3529511_HG157116@pbxcloud.mx"
"AMX_3529511","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2462586","AMX_3529511_HG157122@pbxcloud.mx"
"AMX_3527927","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527927_HG157151@pbxcloud.mx"
"AMX_3527527","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482806","AMX_3527527_HG157160@pbxcloud.mx"
"AMX_3527527","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482806","AMX_3527527_HG157176@pbxcloud.mx"
"AMX_3527527","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482806","AMX_3527527_HG157186@pbxcloud.mx"
"AMX_2468251","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_1995114","AMX_2468251_HG157211@pbxcloud.mx"
"AMX_3527867","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527867_HG157223@pbxcloud.mx"
"AMX_3527867","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527867_HG157229@pbxcloud.mx"
"AMX_3527867","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527867_HG157235@pbxcloud.mx"
"AMX_3527867","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527867_HG157245@pbxcloud.mx"
"AMX_3527867","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527867_HG157256@pbxcloud.mx"
"AMX_3527867","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2129457","AMX_3527867_HG157262@pbxcloud.mx"
"AMX_3506937","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_1305815","AMX_3506937_HG157274@pbxcloud.mx"
"AMX_3506937","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_1305815","AMX_3506937_HG157283@pbxcloud.mx"
"AMX_3506937","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_1305815","AMX_3506937_HG157292@pbxcloud.mx"
"AMX_3527649","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3527649_HG157304@pbxcloud.mx"
"AMX_3527649","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3527649_HG157315@pbxcloud.mx"
"AMX_3527649","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3527649_HG157321@pbxcloud.mx"
"AMX_3527649","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3527649_HG157327@pbxcloud.mx"
"AMX_3537541","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2487474","AMX_3537541_HG157336@pbxcloud.mx"
"AMX_3537541","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2487474","AMX_3537541_HG157342@pbxcloud.mx"
"AMX_3564411","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_1482643","AMX_3564411_HG157368@pbxcloud.mx"
"AMX_3564577","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2487396","AMX_3564577_HG157378@pbxcloud.mx"
"AMX_3536880","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3536880_HG157388@pbxcloud.mx"
"AMX_3536880","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3536880_HG157394@pbxcloud.mx"
"AMX_3536880","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3536880_HG157400@pbxcloud.mx"
"AMX_3536880","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3536880_HG157406@pbxcloud.mx"
"AMX_3536880","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3536880_HG157412@pbxcloud.mx"
"AMX_3537446","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537446_HG157418@pbxcloud.mx"
"AMX_3537446","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537446_HG157424@pbxcloud.mx"
"AMX_3537446","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537446_HG157430@pbxcloud.mx"
"AMX_3537446","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537446_HG157436@pbxcloud.mx"
"AMX_3538020","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3538020_HG157442@pbxcloud.mx"
"AMX_3538020","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3538020_HG157448@pbxcloud.mx"
"AMX_3538020","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3538020_HG157454@pbxcloud.mx"
"AMX_3538020","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3538020_HG157460@pbxcloud.mx"
"AMX_3537452","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537452_HG157466@pbxcloud.mx"
"AMX_3537452","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537452_HG157472@pbxcloud.mx"
"AMX_3537452","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537452_HG157480@pbxcloud.mx"
"AMX_3537452","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537452_HG157486@pbxcloud.mx"
"AMX_3537471","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537471_HG157492@pbxcloud.mx"
"AMX_3537471","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537471_HG157498@pbxcloud.mx"
"AMX_3537471","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537471_HG157505@pbxcloud.mx"
"AMX_3537471","[""Call Forwarding Always"",""Call Forwarding Busy""]","AMX_Ent_2482868","AMX_3537471_HG157511@pbxcloud.mx"
