"usuario","empresa","subscriptionId","tipo","servicePacks"
"AMX_2788515_AP@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2788515_HG152338@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2788515_HG152624@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2788515_HG152633@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2788515_HG152642@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2788515_HG152651@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2788515_HG152660@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2788515_HG152670@pbxcloud.mx","AMX_Ent_2135505","AMX_2788515","HuntGroup","[""2BUSINESSLINE""]"
"abogado2@pbxcloud.mx","AMX_Ent_2435794","AMX_3417877","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"administracion_11@pbxcloud.mx","AMX_Ent_2435794","AMX_3417877","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"contador_11@pbxcloud.mx","AMX_Ent_2435794","AMX_3417877","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"recepcion_11@pbxcloud.mx","AMX_Ent_2435794","AMX_3417877","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadWorks Receptionist - Enterprise""]"
"antonio-bustamante@pbxcloud.mx","AMX_Ent_1764741","AMX_2185230","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
"areaadministrativa@pbxcloud.mx","AMX_Ent_2176612","AMX_2807065","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"analistacredit@pbxcloud.mx","AMX_Ent_2176612","AMX_2807065","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"Lorenacampos@pbxcloud.mx","AMX_Ent_2176612","AMX_2807065","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"sala-de-juntas-1006@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"fernando-1001@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"edmundo-1005@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"carlos-1002@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"anne-1003@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"angela-1004@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"147769492_199403664_MOH","AMX_Ent_2262095","AMX_2995743","MOH",
"147769492_199403664_VMR@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","VMR",
"AMX_2995743_AA149145@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","AA","[""2BUSINESSLINE""]"
"AMX_2995743_AP@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2995743_HG153404@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2995743_HG153410@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2995743_HG153417@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2995743_HG153438@pbxcloud.mx","AMX_Ent_2262095","AMX_2995743","HuntGroup",
"jesus_melo@pbxcloud.mx","AMX_Ent_2404801","AMX_3349628","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"incripciones_01@pbxcloud.mx","AMX_Ent_2348926","AMX_3204252","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"160293850_146370430_MOH","AMX_Ent_2445817","AMX_3495814","MOH",
"160293850_146370430_VMR@pbxcloud.mx","AMX_Ent_2445817","AMX_3495814","VMR",
"AMX_3495814_AP@pbxcloud.mx","AMX_Ent_2445817","AMX_3495814","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"119981051_125020344_MOH","AMX_Ent_2443261","AMX_3505160","MOH",
"119981051_125020344_VMR@pbxcloud.mx","AMX_Ent_2443261","AMX_3505160","VMR",
"coordinacion_eventos@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"direccion_evaluacion@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"direccion_transparencia@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"informacion_comunicaciones@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"jefatura_comunicacion@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"jefatura_redes@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"jefatura_software@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"jefatura_substanciacion@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"AMX_3434600_HG156343@pbxcloud.mx","AMX_Ent_2049383","AMX_3434600","HuntGroup","[""2BUSINESSLINE""]"
"quejas_yreclamos@pbxcloud.mx","AMX_Ent_1512046","AMX_2242253","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"facturacion_01@pbxcloud.mx","AMX_Ent_1512046","AMX_2242253","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"atencion_aclientes@pbxcloud.mx","AMX_Ent_1512046","AMX_2242253","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"116539314_186813417_MOH","AMX_Ent_1512046","AMX_2242253","MOH",
"116539314_186813417_VMR@pbxcloud.mx","AMX_Ent_1512046","AMX_2242253","VMR",
"AMX_2242253_AA146993@pbxcloud.mx","AMX_Ent_1512046","AMX_2242253","AA","[""2BUSINESSLINE""]"
"AMX_2242253_AP@pbxcloud.mx","AMX_Ent_1512046","AMX_2242253","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"105625197_113073060_MOH","AMX_Ent_2467762","AMX_3495888","MOH",
"105625197_113073060_VMR@pbxcloud.mx","AMX_Ent_2467762","AMX_3495888","VMR",
"AMX_3495888_AP@pbxcloud.mx","AMX_Ent_2467762","AMX_3495888","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"172478907_153893535_MOH","AMX_Ent_2467776","AMX_3495921","MOH",
"172478907_153893535_VMR@pbxcloud.mx","AMX_Ent_2467776","AMX_3495921","VMR",
"AMX_3495921_AP@pbxcloud.mx","AMX_Ent_2467776","AMX_3495921","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"janete_m@pbxcloud.mx","AMX_Ent_1193641","AMX_3235814","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"stephanie_o@pbxcloud.mx","AMX_Ent_2330212","AMX_3181899","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"148071135_153058044_MOH","AMX_Ent_2473039","AMX_3507302","MOH",
"148071135_153058044_VMR@pbxcloud.mx","AMX_Ent_2473039","AMX_3507302","VMR",
"AMX_3507302_AP@pbxcloud.mx","AMX_Ent_2473039","AMX_3507302","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"planta.RMF@pbxcloud.mx","AMX_Ent_1772020","AMX_2144394","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video"",""4PERSONALMOBILITY"",""Messaging""]"
"kuri2_00@pbxcloud.mx","AMX_Ent_2340488","AMX_3182910","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"contabilidad_5117@pbxcloud.mx","AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"efrain_vargas@pbxcloud.mx","AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"eve_renerd@pbxcloud.mx","AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"recepcion_00@pbxcloud.mx","AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"ventas4@pbxcloud.mx","AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
"robrod38_hotmail.com@pbxcloud.mx","AMX_Ent_2476757","AMX_3515635","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador1_1001@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador2_1002@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador3_1003@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador4_1004@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador5_1005@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador6_1006@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"AMX_3470814_HG156426@pbxcloud.mx","AMX_Ent_1715985","AMX_3470814","HuntGroup","[""2BUSINESSLINE""]"
"operador7_1007@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"operador8_1008@pbxcloud.mx","AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"instaladormxn@pbxcloud.mx","AMX_Ent_1434910","AMX_2137470","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
"encargadomxn@pbxcloud.mx","AMX_Ent_1434910","AMX_2137470","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
"cajeramxn@pbxcloud.mx","AMX_Ent_1434910","AMX_2137470","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
"greta_serna@pbxcloud.mx","AMX_Ent_2401781","AMX_3343126","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"carlos_munoz@pbxcloud.mx","AMX_Ent_2401781","AMX_3381980","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"guadalupe_gutierrez@pbxcloud.mx","AMX_Ent_2401781","AMX_3381980","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"reyna_atocharh@pbxcloud.mx","AMX_Ent_2401781","AMX_3381980","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"alejandro_1@pbxcloud.mx","AMX_Ent_1841802","AMX_2284436","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"extension_1@pbxcloud.mx","AMX_Ent_2129457","AMX_3527927","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"175678774_115975736_MOH","AMX_Ent_2481388","AMX_3525369","MOH",
"175678774_115975736_VMR@pbxcloud.mx","AMX_Ent_2481388","AMX_3525369","VMR",
"AMX_3525369_AP@pbxcloud.mx","AMX_Ent_2481388","AMX_3525369","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"117326471_184319899_MOH","AMX_Ent_2473849","AMX_3509001","MOH",
"117326471_184319899_VMR@pbxcloud.mx","AMX_Ent_2473849","AMX_3509001","VMR",
"AMX_3509001_AP@pbxcloud.mx","AMX_Ent_2473849","AMX_3509001","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"susana_@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"jenifer_04@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"iris_01@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"anahi_02@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"ana_01@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"alejandra_03@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
"109349230_138747115_MOH","AMX_Ent_1338878","AMX_2909533","MOH",
"109349230_138747115_VMR@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","VMR",
"AMX_2909533_AA148656@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","AA","[""2BUSINESSLINE"",""5PREMIUM""]"
"AMX_2909533_AP@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2909533_HG152251@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"AMX_2909533_HG152257@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup","[""2BUSINESSLINE""]"
"AMX_2909533_HG152281@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"AMX_2909533_HG152287@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"AMX_2909533_HG152293@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"AMX_2909533_HG152299@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"AMX_2909533_HG152307@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"AMX_2909533_HG152313@pbxcloud.mx","AMX_Ent_1338878","AMX_2909533","HuntGroup",
"126947851_144774587_MOH","AMX_Ent_2487396","AMX_3555550","MOH",
"126947851_144774587_VMR@pbxcloud.mx","AMX_Ent_2487396","AMX_3555550","VMR",
"AMX_3555550_AP@pbxcloud.mx","AMX_Ent_2487396","AMX_3555550","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"ventas1103@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"informacion1101@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"admin1102@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"149894563_141274103_MOH","AMX_Ent_2336219","AMX_3173463","MOH",
"149894563_141274103_VMR@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","VMR",
"AMX_3173463_AA149769@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","AA","[""2BUSINESSLINE""]"
"AMX_3173463_AP@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3173463_HG155559@pbxcloud.mx","AMX_Ent_2336219","AMX_3173463","HuntGroup",
"134559346_110146175_MOH","AMX_Ent_1519394","AMX_3514438","MOH",
"134559346_110146175_VMR@pbxcloud.mx","AMX_Ent_1519394","AMX_3514438","VMR",
"AMX_3514438_AP@pbxcloud.mx","AMX_Ent_1519394","AMX_3514438","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"yoselinsanchez@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"viridiana_alaniz@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"pedro_daniel@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"juan_antonio@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"fernando_perez@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"aron_mercado@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"102969938_145488756_MOH","AMX_Ent_1965301","AMX_2414988","MOH",
"102969938_145488756_VMR@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","VMR",
"AMX_2414988_AA147130@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","AA","[""2BUSINESSLINE""]"
"AMX_2414988_AP@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2414988_HG148933@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","HuntGroup",
"AMX_2414988_HG148939@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","HuntGroup",
"AMX_2414988_HG148945@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","HuntGroup",
"AMX_2414988_HG149014@pbxcloud.mx","AMX_Ent_1965301","AMX_2414988","HuntGroup",
"AMX_1702362_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_1702362","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
